,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,target
7752,41.0,4,163258.0,9,13.0,4,13,1,4,1,0.0,0.0,40.0,39,1
7753,33.0,4,221324.0,11,9.0,4,7,4,2,0,0.0,0.0,40.0,39,1
7754,18.0,4,444822.0,1,7.0,4,12,3,4,0,0.0,0.0,8.0,26,1
7755,17.0,4,154398.0,1,7.0,4,8,3,2,1,0.0,0.0,16.0,14,1
7756,31.0,4,120672.0,1,7.0,0,6,2,2,1,0.0,1721.0,40.0,39,1
7757,50.0,4,159650.0,15,10.0,2,13,0,4,1,0.0,0.0,60.0,39,0
7758,62.0,4,290754.0,0,6.0,6,6,1,4,0,0.0,0.0,40.0,39,1
7759,41.0,4,49654.0,11,9.0,0,1,4,4,0,0.0,0.0,52.0,39,1
7760,20.0,1,147352.0,11,9.0,4,8,1,4,0,0.0,0.0,40.0,39,1
7761,23.0,4,227943.0,7,12.0,4,12,3,4,1,0.0,0.0,30.0,39,1
7762,18.0,4,423024.0,11,9.0,4,8,1,4,1,0.0,0.0,20.0,39,1
7763,53.0,0,64322.0,5,4.0,5,0,1,4,1,0.0,0.0,40.0,39,1
7764,42.0,4,445940.0,6,5.0,2,3,0,4,1,0.0,0.0,40.0,26,1
7765,23.0,4,230824.0,9,13.0,4,10,1,4,1,0.0,0.0,40.0,39,1
7766,43.0,4,48882.0,11,9.0,0,1,2,4,0,0.0,0.0,40.0,39,1
7767,47.0,4,168195.0,11,9.0,2,12,0,4,1,0.0,0.0,55.0,39,1
7768,53.0,2,188644.0,4,3.0,2,8,0,4,1,0.0,0.0,40.0,26,1
7769,28.0,4,136077.0,0,6.0,4,6,1,4,1,0.0,0.0,40.0,39,1
7770,28.0,7,119793.0,15,10.0,2,11,0,4,1,0.0,0.0,40.0,39,1
7771,44.0,4,336513.0,15,10.0,2,10,0,4,1,0.0,0.0,45.0,39,1
7772,58.0,4,186991.0,11,9.0,2,7,0,4,1,0.0,0.0,40.0,39,1
7773,25.0,0,218948.0,5,4.0,4,0,1,4,0,0.0,0.0,32.0,26,1
7774,26.0,4,211435.0,11,9.0,4,7,4,4,0,0.0,0.0,40.0,39,1
7775,36.0,6,280169.0,15,10.0,2,5,0,4,1,3456.0,0.0,8.0,39,1
7776,27.0,4,109997.0,11,9.0,0,8,1,4,0,0.0,0.0,40.0,39,1
7777,39.0,4,286789.0,10,16.0,2,4,0,4,1,0.0,0.0,45.0,39,0
7778,25.0,4,102460.0,9,13.0,2,4,0,4,1,0.0,0.0,40.0,39,1
7779,17.0,4,287160.0,1,7.0,4,8,3,4,0,0.0,0.0,15.0,39,1
7780,39.0,4,198097.0,9,13.0,0,4,1,4,1,0.0,0.0,50.0,39,1
7781,52.0,4,119111.0,11,9.0,2,7,0,4,1,0.0,0.0,40.0,39,1
7782,24.0,4,174461.0,9,13.0,4,12,1,4,0,0.0,0.0,50.0,39,1
7783,26.0,6,281678.0,8,11.0,2,5,0,4,1,0.0,0.0,55.0,39,1
7784,24.0,0,377725.0,9,13.0,4,0,1,4,0,0.0,0.0,40.0,39,1
7785,32.0,4,151053.0,11,9.0,2,6,0,4,1,0.0,0.0,40.0,39,0
7786,49.0,2,186539.0,12,14.0,2,11,0,4,1,0.0,0.0,40.0,39,0
7787,20.0,0,149478.0,15,10.0,4,0,2,4,0,0.0,0.0,25.0,39,1
7788,40.0,4,198452.0,1,7.0,2,5,0,4,1,0.0,0.0,40.0,39,1
7789,52.0,4,198863.0,14,15.0,0,4,1,4,1,0.0,2559.0,60.0,39,0
7790,33.0,4,176711.0,11,9.0,4,1,1,4,1,0.0,0.0,40.0,39,1
7791,19.0,4,165310.0,11,9.0,2,7,2,4,1,0.0,0.0,20.0,39,1
7792,37.0,4,213008.0,8,11.0,2,10,0,4,1,0.0,0.0,40.0,24,1
7793,21.0,7,38251.0,15,10.0,4,13,3,4,0,0.0,0.0,20.0,39,1
7794,33.0,4,125761.0,15,10.0,4,1,1,4,1,0.0,0.0,36.0,39,1
7795,28.0,4,148645.0,7,12.0,0,10,1,4,0,0.0,0.0,40.0,39,1
7796,48.0,4,273435.0,11,9.0,2,3,0,4,1,0.0,1579.0,40.0,39,1
7797,43.0,4,208613.0,9,13.0,5,13,1,4,1,0.0,0.0,40.0,39,1
7798,32.0,4,192565.0,11,9.0,2,7,0,4,1,0.0,0.0,40.0,39,1
7799,28.0,4,183885.0,11,9.0,4,8,3,4,1,0.0,0.0,30.0,39,1
7800,47.0,6,243631.0,9,13.0,2,10,0,1,1,0.0,0.0,40.0,35,1
7801,37.0,4,191754.0,9,13.0,2,1,0,4,1,0.0,0.0,50.0,39,0
7802,26.0,4,261278.0,15,10.0,5,12,2,2,1,0.0,0.0,30.0,39,1
7803,55.0,4,127014.0,11,9.0,2,8,0,4,1,0.0,0.0,60.0,39,1
7804,40.0,4,197919.0,7,12.0,0,12,4,4,0,0.0,0.0,40.0,39,1
7805,31.0,4,217460.0,9,13.0,2,4,0,4,1,0.0,0.0,40.0,39,0
7806,39.0,4,86551.0,11,9.0,2,8,0,4,1,0.0,0.0,40.0,39,0
7807,54.0,5,98051.0,15,10.0,2,12,0,4,1,0.0,0.0,54.0,39,0
7808,38.0,4,215917.0,15,10.0,2,12,0,1,1,0.0,0.0,40.0,30,1
7809,53.0,6,192982.0,11,9.0,2,5,0,4,1,0.0,0.0,85.0,39,1
7810,27.0,6,334132.0,7,12.0,4,10,1,4,0,0.0,0.0,78.0,39,1
7811,42.0,4,136986.0,9,13.0,2,4,0,4,1,0.0,0.0,40.0,39,0
7812,62.0,4,116812.0,15,10.0,0,1,1,4,0,0.0,0.0,40.0,39,1
7813,47.0,4,189123.0,1,7.0,2,1,0,4,1,0.0,1485.0,58.0,39,1
7814,26.0,4,89648.0,9,13.0,4,4,1,4,0,0.0,0.0,50.0,39,1
7815,33.0,0,190027.0,11,9.0,4,0,4,2,0,0.0,0.0,20.0,39,1
7816,59.0,4,99248.0,15,10.0,0,8,1,4,1,0.0,0.0,40.0,39,1
7817,42.0,4,57600.0,11,9.0,0,10,1,4,0,0.0,0.0,45.0,39,1
7818,25.0,4,199224.0,9,13.0,2,10,0,4,1,0.0,0.0,45.0,39,0
7819,58.0,4,140363.0,11,9.0,0,12,1,4,1,0.0,0.0,36.0,39,1
7820,30.0,4,308812.0,15,10.0,4,12,1,4,0,0.0,0.0,60.0,39,1
7821,21.0,4,275421.0,15,10.0,4,3,3,4,0,0.0,0.0,40.0,39,1
7822,61.0,4,213321.0,11,9.0,2,11,0,4,1,0.0,0.0,40.0,39,1
7823,33.0,4,157747.0,7,12.0,2,6,0,4,1,0.0,0.0,40.0,39,1
7824,51.0,4,182314.0,12,14.0,2,13,0,4,1,0.0,0.0,40.0,39,0
7825,70.0,4,220589.0,15,10.0,6,4,1,4,0,0.0,0.0,12.0,39,1
7826,55.0,0,208640.0,11,9.0,2,0,0,4,1,0.0,0.0,30.0,39,0
7827,29.0,6,189346.0,15,10.0,0,3,1,4,1,2202.0,0.0,50.0,39,1
7828,46.0,4,124071.0,12,14.0,6,10,1,4,0,0.0,0.0,44.0,39,1
7829,35.0,1,20469.0,15,10.0,0,4,4,1,0,0.0,0.0,40.0,30,1
7830,31.0,4,154227.0,11,9.0,2,3,0,4,1,0.0,0.0,43.0,39,0
7831,37.0,4,105044.0,15,10.0,2,4,0,4,1,0.0,0.0,42.0,39,0
7832,43.0,4,35910.0,15,10.0,2,12,0,4,1,0.0,0.0,43.0,39,0
7833,23.0,4,189203.0,11,9.0,4,12,1,4,1,0.0,0.0,40.0,39,1
7834,41.0,4,116493.0,11,9.0,0,3,1,4,1,13550.0,0.0,44.0,39,0
7835,42.0,2,19700.0,9,13.0,2,10,5,4,0,0.0,0.0,50.0,39,0
7836,26.0,4,48718.0,0,6.0,4,1,1,4,0,2907.0,0.0,40.0,39,1
7837,45.0,4,106113.0,15,10.0,2,4,0,4,1,0.0,0.0,40.0,39,0
7838,25.0,4,256263.0,7,12.0,2,12,0,4,1,0.0,0.0,40.0,39,1
7839,33.0,0,202498.0,5,4.0,5,0,1,4,1,0.0,0.0,40.0,13,1
7840,38.0,4,120074.0,9,13.0,2,7,0,4,1,0.0,0.0,50.0,39,0
7841,28.0,4,122922.0,11,9.0,4,4,1,4,0,0.0,0.0,50.0,39,1
7842,68.0,6,116903.0,8,11.0,2,10,0,4,1,0.0,2149.0,40.0,39,1
7843,42.0,2,222596.0,11,9.0,2,3,0,4,1,0.0,0.0,40.0,39,0
7844,35.0,4,107302.0,12,14.0,2,12,0,4,1,0.0,0.0,40.0,19,1
7845,36.0,4,156400.0,15,10.0,0,1,4,4,0,0.0,0.0,40.0,39,1
7846,33.0,4,53373.0,11,9.0,2,3,0,4,1,0.0,0.0,35.0,39,1
7847,22.0,4,58916.0,15,10.0,4,1,1,4,0,0.0,0.0,30.0,39,1
7848,45.0,2,167159.0,9,13.0,2,11,0,4,1,0.0,0.0,50.0,39,0
7849,24.0,4,283806.0,15,10.0,4,8,1,4,0,0.0,0.0,40.0,39,1
7850,57.0,4,140426.0,3,2.0,3,8,1,4,1,0.0,0.0,35.0,0,1
7851,36.0,2,61778.0,11,9.0,2,10,0,4,1,15024.0,0.0,40.0,39,0
7852,41.0,4,33310.0,11,9.0,4,1,1,4,0,0.0,0.0,40.0,39,1
7853,26.0,6,202560.0,15,10.0,4,10,3,4,0,0.0,0.0,35.0,39,1
7854,25.0,6,60828.0,15,10.0,4,5,3,4,0,0.0,0.0,50.0,39,1
7855,53.0,7,153486.0,15,10.0,2,5,0,4,1,0.0,0.0,50.0,39,1
7856,28.0,2,167536.0,7,12.0,6,10,4,4,1,0.0,0.0,40.0,39,1
7857,30.0,2,370990.0,12,14.0,4,10,1,4,0,0.0,0.0,40.0,39,1
7858,38.0,6,198867.0,1,7.0,2,3,0,4,1,0.0,0.0,40.0,39,1
7859,37.0,2,174924.0,15,10.0,0,11,4,4,1,0.0,0.0,48.0,11,1
7860,30.0,4,175856.0,12,14.0,2,10,0,4,1,0.0,0.0,38.0,39,1
7861,41.0,4,169628.0,11,9.0,2,7,5,2,0,0.0,0.0,40.0,0,1
7862,29.0,0,125159.0,15,10.0,4,0,1,2,1,0.0,0.0,36.0,0,1
7863,31.0,4,220690.0,15,10.0,0,3,1,4,1,0.0,0.0,80.0,39,1
7864,36.0,4,160035.0,11,9.0,2,3,0,4,1,3908.0,0.0,55.0,39,1
7865,59.0,6,116878.0,11,9.0,2,4,0,4,1,0.0,0.0,60.0,12,1
7866,33.0,6,134737.0,11,9.0,2,3,0,4,1,0.0,0.0,35.0,39,1
7867,29.0,4,81648.0,11,9.0,2,12,0,4,1,0.0,1887.0,55.0,39,0
7868,49.0,7,122177.0,15,10.0,2,7,0,4,1,0.0,0.0,40.0,39,0
7869,50.0,1,69614.0,0,6.0,5,3,1,4,1,0.0,0.0,56.0,39,1
7870,33.0,4,112115.0,9,13.0,2,4,0,4,1,0.0,1902.0,45.0,39,0
7871,28.0,4,299422.0,5,4.0,2,6,0,4,1,0.0,0.0,40.0,26,1
7872,81.0,0,162882.0,11,9.0,0,0,1,4,0,0.0,0.0,35.0,39,1
7873,24.0,4,112854.0,15,10.0,4,13,1,4,0,0.0,0.0,16.0,39,1
7874,32.0,6,33417.0,15,10.0,2,3,0,4,1,0.0,0.0,50.0,39,1
7875,47.0,1,224559.0,11,9.0,2,14,0,2,1,0.0,0.0,40.0,39,0
7876,44.0,0,468706.0,11,9.0,2,0,0,2,1,0.0,0.0,40.0,39,1
7877,24.0,4,357028.0,15,10.0,4,4,3,4,1,0.0,0.0,40.0,39,1
7878,37.0,2,51158.0,15,10.0,2,13,5,4,0,7298.0,0.0,36.0,39,0
7879,51.0,4,186303.0,9,13.0,2,12,0,4,1,0.0,0.0,40.0,39,0
7880,52.0,4,127749.0,11,9.0,2,14,0,4,1,0.0,0.0,50.0,39,1
7881,22.0,4,291386.0,15,10.0,4,1,1,4,0,0.0,0.0,40.0,39,1
7882,28.0,4,138054.0,7,12.0,4,8,1,3,1,0.0,0.0,40.0,39,1
7883,47.0,6,174533.0,15,10.0,2,3,0,4,1,0.0,0.0,40.0,39,1
7884,43.0,4,200835.0,11,9.0,2,3,0,4,1,0.0,0.0,40.0,39,1
7885,25.0,4,108658.0,11,9.0,4,4,1,4,1,0.0,0.0,45.0,39,1
7886,43.0,4,180985.0,15,10.0,2,14,0,4,1,0.0,0.0,60.0,39,0
7887,25.0,4,34803.0,9,13.0,4,4,3,4,0,0.0,0.0,20.0,39,1
7888,59.0,4,75867.0,12,14.0,2,10,0,4,1,0.0,0.0,60.0,39,1
7889,29.0,4,156819.0,7,12.0,0,10,4,4,0,0.0,0.0,35.0,39,1
7890,30.0,4,61272.0,6,5.0,2,7,5,4,0,0.0,0.0,40.0,32,1
7891,24.0,4,39827.0,15,10.0,2,7,5,3,0,0.0,0.0,40.0,33,1
7892,38.0,4,130007.0,9,13.0,4,8,1,4,1,0.0,0.0,40.0,39,1
7893,37.0,6,80324.0,11,9.0,2,4,0,4,1,0.0,0.0,60.0,39,0
7894,26.0,4,322614.0,13,1.0,3,7,1,4,1,0.0,1719.0,40.0,26,1
7895,30.0,4,140869.0,11,9.0,4,8,4,4,0,0.0,0.0,40.0,39,1
7896,73.0,2,181902.0,12,14.0,2,10,0,4,1,0.0,0.0,10.0,31,0
7897,30.0,4,287908.0,11,9.0,2,7,0,2,1,0.0,0.0,40.0,39,1
7898,33.0,4,309630.0,11,9.0,2,8,0,4,1,0.0,0.0,40.0,39,1
7899,46.0,4,28225.0,15,10.0,2,14,0,4,1,0.0,0.0,58.0,39,1
7900,40.0,0,428584.0,11,9.0,2,0,5,2,0,3464.0,0.0,20.0,39,1
7901,18.0,4,39222.0,1,7.0,4,8,3,4,1,0.0,0.0,40.0,39,1
7902,35.0,4,359131.0,9,13.0,2,10,5,4,0,7298.0,0.0,8.0,0,0
7903,22.0,4,122272.0,11,9.0,4,1,3,4,0,0.0,0.0,40.0,39,1
7904,50.0,5,198400.0,11,9.0,2,12,0,2,1,0.0,0.0,60.0,39,1
7905,62.0,0,73091.0,5,4.0,6,0,1,2,1,0.0,0.0,40.0,39,1
7906,39.0,5,283338.0,9,13.0,2,4,0,4,1,7298.0,0.0,40.0,39,0
7907,22.0,4,208946.0,15,10.0,4,12,3,4,1,0.0,0.0,40.0,39,1
7908,33.0,4,348416.0,11,9.0,4,1,4,2,0,0.0,0.0,40.0,39,1
7909,31.0,4,379046.0,11,9.0,4,6,3,1,0,0.0,0.0,40.0,40,1
7910,29.0,4,183887.0,9,13.0,4,1,3,4,1,0.0,0.0,40.0,39,1
7911,38.0,6,127961.0,15,10.0,2,7,0,4,1,0.0,0.0,45.0,39,0
7912,24.0,4,211129.0,9,13.0,4,12,3,4,0,0.0,0.0,35.0,39,1
7913,29.0,2,187649.0,11,9.0,5,11,2,4,0,0.0,0.0,40.0,39,1
7914,49.0,1,94754.0,12,14.0,2,1,0,4,1,0.0,0.0,40.0,39,0
7915,33.0,4,231826.0,5,4.0,2,7,0,4,1,0.0,0.0,40.0,26,1
7916,28.0,4,142764.0,11,9.0,4,7,1,4,1,0.0,0.0,48.0,39,1
7917,22.0,4,126822.0,9,13.0,4,1,3,4,0,0.0,0.0,60.0,39,1
7918,37.0,4,188069.0,11,9.0,2,7,0,4,1,0.0,0.0,40.0,39,1
7919,30.0,4,284395.0,11,9.0,2,3,0,4,1,0.0,0.0,50.0,39,1
7920,49.0,4,31267.0,5,4.0,2,3,0,4,1,0.0,0.0,40.0,39,1
7921,29.0,4,161444.0,11,9.0,2,4,0,4,1,0.0,0.0,40.0,4,1
7922,25.0,4,144483.0,11,9.0,5,4,4,4,0,0.0,0.0,40.0,39,1
7923,36.0,4,133655.0,11,9.0,3,1,4,4,0,0.0,0.0,40.0,39,1
7924,36.0,7,112074.0,10,16.0,4,10,1,4,1,0.0,0.0,45.0,39,1
7925,21.0,4,249727.0,11,9.0,4,8,3,4,1,0.0,0.0,22.0,39,1
7926,18.0,4,165754.0,15,10.0,4,8,3,4,0,0.0,0.0,30.0,39,1
7927,30.0,2,172822.0,8,11.0,4,11,1,4,1,0.0,0.0,40.0,39,1
7928,44.0,4,288433.0,15,10.0,4,1,3,2,0,0.0,0.0,40.0,39,1
7929,40.0,4,33331.0,15,10.0,2,14,0,4,1,0.0,0.0,50.0,39,1
7930,43.0,4,168071.0,11,9.0,2,4,0,4,1,0.0,0.0,44.0,39,1
7931,45.0,4,207277.0,9,13.0,2,4,0,4,1,0.0,0.0,50.0,39,0
7932,29.0,4,130620.0,15,10.0,3,12,3,1,0,0.0,0.0,26.0,19,1
7933,40.0,4,136244.0,15,10.0,2,1,5,4,0,0.0,0.0,40.0,39,1
7934,43.0,4,972354.0,15,10.0,2,8,0,4,1,0.0,0.0,48.0,39,1
7935,20.0,4,245297.0,15,10.0,4,8,1,4,0,0.0,0.0,20.0,39,1
7936,32.0,7,71151.0,9,13.0,2,13,0,4,1,0.0,0.0,20.0,39,1
7937,19.0,4,118352.0,15,10.0,4,8,3,4,0,0.0,0.0,16.0,39,1
7938,21.0,4,117210.0,11,9.0,4,7,3,4,1,0.0,0.0,40.0,39,1
7939,23.0,4,120068.0,8,11.0,2,6,0,4,1,0.0,0.0,40.0,39,1
7940,24.0,4,48343.0,1,7.0,4,8,1,2,0,0.0,0.0,40.0,39,1
7941,52.0,4,84451.0,8,11.0,0,8,1,4,1,0.0,0.0,32.0,39,1
7942,51.0,0,76437.0,15,10.0,0,0,4,4,0,0.0,0.0,40.0,39,1
7943,19.0,4,281704.0,15,10.0,4,8,1,4,1,0.0,0.0,35.0,39,1
7944,54.0,4,123011.0,15,10.0,2,12,0,4,1,0.0,0.0,45.0,39,0
7945,50.0,4,104729.0,11,9.0,0,7,2,4,0,0.0,0.0,48.0,39,1
7946,29.0,4,110134.0,15,10.0,0,7,1,4,1,0.0,0.0,40.0,39,1
7947,17.0,4,186067.0,0,6.0,4,13,3,4,1,0.0,0.0,10.0,39,1
7948,47.0,4,214702.0,11,9.0,0,8,4,4,0,0.0,0.0,37.0,33,1
7949,46.0,4,384795.0,9,13.0,0,10,4,2,0,0.0,0.0,32.0,39,1
7950,30.0,4,175931.0,15,10.0,2,6,0,4,1,0.0,0.0,44.0,39,1
7951,58.0,4,366324.0,15,10.0,2,8,5,4,0,0.0,0.0,30.0,39,1
7952,48.0,4,118717.0,9,13.0,0,10,1,2,0,0.0,0.0,40.0,39,1
7953,23.0,4,219835.0,15,10.0,4,11,3,4,1,0.0,0.0,40.0,26,1
7954,23.0,4,176486.0,8,11.0,4,1,3,4,0,0.0,0.0,36.0,39,1
7955,45.0,4,273435.0,11,9.0,2,3,0,4,1,0.0,0.0,40.0,39,1
7956,20.0,4,182661.0,15,10.0,4,12,3,2,1,0.0,0.0,20.0,39,1
7957,26.0,4,212304.0,5,4.0,4,7,3,4,1,0.0,0.0,48.0,39,1
7958,50.0,2,133963.0,9,13.0,4,10,3,4,0,0.0,0.0,40.0,39,0
7959,49.0,4,165152.0,11,9.0,2,12,0,4,1,0.0,0.0,48.0,39,0
7960,26.0,4,274724.0,15,10.0,4,8,2,4,1,0.0,0.0,40.0,27,1
7961,47.0,4,196707.0,14,15.0,0,1,1,4,1,0.0,0.0,40.0,39,1
7962,31.0,4,213002.0,2,8.0,4,12,1,4,1,4650.0,0.0,50.0,39,1
7963,19.0,0,26620.0,15,10.0,4,0,3,4,0,0.0,0.0,40.0,39,1
7964,23.0,4,361481.0,0,6.0,2,8,0,4,1,0.0,0.0,40.0,0,1
7965,35.0,4,148581.0,11,9.0,2,3,0,4,1,0.0,1740.0,40.0,39,1
7966,46.0,4,459189.0,15,10.0,2,3,0,4,1,0.0,1902.0,50.0,39,0
7967,28.0,6,214689.0,1,7.0,4,3,1,4,1,0.0,0.0,40.0,39,1
7968,58.0,4,289364.0,15,10.0,2,4,0,4,1,7688.0,0.0,45.0,39,0
7969,21.0,4,174907.0,11,9.0,4,1,3,4,0,0.0,0.0,40.0,39,1
7970,50.0,6,348099.0,0,6.0,0,12,1,4,0,0.0,0.0,50.0,39,1
7971,30.0,0,104965.0,6,5.0,4,0,1,4,0,0.0,0.0,30.0,39,1
7972,31.0,4,31600.0,9,13.0,4,10,1,4,0,0.0,0.0,40.0,39,1
7973,31.0,6,286282.0,9,13.0,2,1,5,4,0,0.0,0.0,20.0,39,1
7974,35.0,6,181705.0,11,9.0,2,3,0,4,1,3103.0,0.0,40.0,39,0
7975,33.0,4,238912.0,10,16.0,2,10,0,4,1,0.0,0.0,60.0,39,0
7976,34.0,4,134737.0,12,14.0,2,10,0,4,1,7688.0,0.0,55.0,39,0
7977,67.0,0,157403.0,14,15.0,2,0,0,4,1,6418.0,0.0,10.0,39,0
7978,37.0,4,197429.0,11,9.0,2,6,0,4,1,0.0,0.0,45.0,39,0
7979,48.0,4,47343.0,12,14.0,2,10,0,4,1,0.0,0.0,40.0,39,0
7980,34.0,1,67083.0,9,13.0,4,4,4,1,1,1471.0,0.0,40.0,1,1
7981,24.0,4,249957.0,15,10.0,4,4,3,4,1,0.0,0.0,40.0,39,1
7982,55.0,4,175942.0,11,9.0,0,9,1,4,0,0.0,0.0,40.0,10,1
7983,50.0,4,192982.0,11,9.0,2,13,0,4,1,0.0,1848.0,40.0,39,0
7984,40.0,4,209547.0,9,13.0,2,12,0,4,1,0.0,1977.0,60.0,39,0
7985,33.0,4,142675.0,9,13.0,4,6,1,4,1,0.0,0.0,30.0,39,1
7986,51.0,1,190333.0,15,10.0,2,3,0,4,1,0.0,0.0,40.0,39,1
7987,30.0,4,196396.0,15,10.0,4,7,1,4,1,0.0,0.0,40.0,39,1
7988,41.0,4,166740.0,11,9.0,2,7,0,4,1,0.0,0.0,40.0,39,1
7989,47.0,2,174533.0,8,11.0,2,4,0,4,1,0.0,0.0,40.0,39,0
7990,27.0,4,210867.0,5,4.0,4,5,3,4,1,0.0,0.0,50.0,0,1
7991,37.0,4,118486.0,9,13.0,5,10,4,4,0,4934.0,0.0,32.0,39,0
7992,40.0,4,144067.0,8,11.0,2,3,0,4,1,0.0,0.0,40.0,39,1
7993,36.0,4,106964.0,11,9.0,2,7,0,4,1,0.0,0.0,40.0,39,1
7994,37.0,4,178136.0,11,9.0,2,7,0,2,1,0.0,0.0,40.0,39,1
7995,38.0,4,196554.0,14,15.0,5,10,1,4,1,0.0,0.0,35.0,39,0
7996,40.0,6,403550.0,15,10.0,2,3,0,4,1,0.0,0.0,50.0,39,1
7997,35.0,4,498216.0,9,13.0,0,4,4,4,0,0.0,0.0,40.0,39,1
7998,47.0,6,192755.0,11,9.0,2,7,5,4,0,0.0,0.0,20.0,39,0
7999,20.0,0,53738.0,15,10.0,4,0,3,4,1,0.0,0.0,60.0,39,1
8000,33.0,4,156192.0,12,14.0,2,10,0,4,1,0.0,0.0,45.0,39,0
8001,45.0,4,189802.0,15,10.0,0,1,1,4,0,0.0,0.0,40.0,39,1
8002,66.0,0,213149.0,15,10.0,2,0,0,4,1,0.0,1825.0,40.0,39,0
8003,35.0,6,179171.0,11,9.0,4,12,4,2,0,0.0,0.0,38.0,11,1
8004,32.0,4,77634.0,1,7.0,2,1,0,4,1,0.0,0.0,45.0,39,1
8005,23.0,4,189830.0,15,10.0,2,8,0,2,1,0.0,0.0,50.0,39,1
8006,19.0,4,127190.0,11,9.0,4,8,3,4,0,0.0,0.0,15.0,39,1
8007,44.0,0,174147.0,15,10.0,2,0,0,4,1,0.0,0.0,40.0,39,1
8008,20.0,4,138107.0,11,9.0,4,6,3,2,1,0.0,0.0,35.0,39,1
8009,44.0,5,269733.0,9,13.0,2,12,0,4,1,0.0,0.0,30.0,39,1
8010,41.0,7,227734.0,11,9.0,2,1,0,4,1,3464.0,0.0,40.0,39,1
8011,19.0,4,318822.0,15,10.0,4,1,2,4,0,0.0,0.0,40.0,39,1
8012,48.0,4,48885.0,11,9.0,0,8,1,4,0,0.0,0.0,35.0,39,1
8013,45.0,4,205424.0,15,10.0,2,12,0,4,1,0.0,0.0,65.0,39,0
8014,40.0,4,173858.0,5,4.0,2,8,0,1,1,0.0,0.0,42.0,1,1
8015,34.0,4,202450.0,11,9.0,2,3,0,4,1,0.0,0.0,55.0,39,0
8016,20.0,4,154779.0,15,10.0,4,12,2,3,0,0.0,0.0,40.0,39,1
8017,33.0,4,180551.0,15,10.0,5,1,4,4,0,0.0,0.0,40.0,39,1
8018,30.0,4,177522.0,11,9.0,2,1,3,4,0,0.0,0.0,20.0,39,1
8019,23.0,4,277328.0,15,10.0,4,6,3,4,1,0.0,0.0,32.0,5,1
8020,34.0,4,112584.0,0,6.0,0,8,4,4,0,0.0,0.0,38.0,39,1
8021,48.0,7,85384.0,15,10.0,2,3,0,4,1,0.0,0.0,40.0,39,0
8022,32.0,0,123971.0,1,7.0,0,0,1,4,0,0.0,0.0,49.0,39,1
8023,42.0,4,69019.0,15,10.0,2,3,0,2,1,0.0,0.0,40.0,39,0
8024,22.0,4,112847.0,11,9.0,4,1,3,1,1,0.0,0.0,40.0,39,1
8025,60.0,6,52900.0,11,9.0,2,3,0,4,1,0.0,0.0,42.0,39,0
8026,42.0,4,37937.0,9,13.0,2,4,0,4,1,0.0,0.0,55.0,39,0
8027,45.0,4,59380.0,9,13.0,5,4,1,4,0,0.0,0.0,55.0,39,1
8028,47.0,4,114770.0,11,9.0,0,8,3,4,0,0.0,0.0,32.0,39,1
8029,29.0,4,216481.0,12,14.0,2,4,5,4,0,0.0,0.0,40.0,39,0
8030,34.0,4,176469.0,9,13.0,4,12,1,4,1,0.0,0.0,38.0,39,1
8031,34.0,4,176831.0,9,13.0,0,10,4,4,0,0.0,0.0,40.0,39,0
8032,39.0,1,410034.0,11,9.0,2,1,0,4,1,0.0,0.0,40.0,39,1
8033,29.0,4,93662.0,15,10.0,0,10,4,4,0,0.0,0.0,24.0,39,1
8034,42.0,5,144236.0,15,10.0,4,12,1,4,1,0.0,0.0,60.0,39,1
8035,48.0,4,240917.0,1,7.0,5,8,1,2,0,0.0,0.0,35.0,39,1
8036,53.0,4,608184.0,9,13.0,2,4,0,2,1,0.0,1902.0,40.0,39,0
8037,51.0,4,243361.0,15,10.0,6,1,4,4,0,0.0,0.0,45.0,39,1
8038,44.0,6,35166.0,9,13.0,2,5,0,4,1,0.0,0.0,90.0,39,1
8039,46.0,5,182655.0,8,11.0,2,4,0,4,1,0.0,0.0,60.0,39,0
8040,51.0,4,142717.0,10,16.0,0,3,1,4,0,4787.0,0.0,60.0,39,0
8041,32.0,4,272944.0,15,10.0,4,3,1,4,0,0.0,0.0,40.0,39,1
8042,22.0,0,219233.0,11,9.0,4,0,3,2,1,0.0,1602.0,30.0,39,1
8043,24.0,4,228686.0,15,10.0,4,8,1,4,1,0.0,0.0,45.0,39,1
8044,33.0,4,236818.0,8,11.0,4,10,4,2,0,0.0,0.0,26.0,39,1
8045,47.0,6,117865.0,11,9.0,1,3,0,4,1,0.0,0.0,90.0,39,1
8046,64.0,6,106538.0,12,14.0,0,10,1,4,1,0.0,0.0,50.0,39,1
8047,62.0,4,153891.0,9,13.0,2,4,0,4,1,0.0,0.0,50.0,39,0
8048,52.0,4,190909.0,11,9.0,2,4,0,4,1,0.0,0.0,40.0,39,0
8049,39.0,4,191002.0,11,9.0,4,12,1,4,0,0.0,0.0,40.0,31,1
8050,42.0,4,89073.0,11,9.0,2,10,0,4,1,0.0,0.0,48.0,39,1
8051,38.0,1,238342.0,9,13.0,2,12,0,4,1,7688.0,0.0,42.0,39,0
8052,55.0,4,259532.0,5,4.0,2,14,0,4,1,0.0,0.0,50.0,39,1
8053,29.0,0,189282.0,11,9.0,2,0,1,4,0,0.0,0.0,27.0,39,1
